10
12.00000,8.00000,10.000000,54.00000,12.00000,10.000000
19.00000,12.00000,0.000000,49.000000,16.000000,17.000000
0.000000,10.000000,5.000000,74.000000,12.000000,6.000000
05.000000,5.000000,6.000000,78.000000,7.000000,11.000000
11.000000,10.000000,6.000000,73.000000,37.000000,15.000000
17.000000,10.000000,5.000000,35.000000,4.000000,12.000000
0.000000,5.000000,0.000000,72.000000,10.000000,5.000000
0.000000,0.000000,6.000000,70.000000,12.000000,6.000000
0.000000,0.000000,5.000000,72.000000,8.000000,3.000000
07.000000,5.000000,0.000000,81.000000,11.000000,6.000000
