9
10
100.000000,0.000000,0.000000,0.000000,0.000000,5.000000,2.000000,67.000000,0.000000,56.000000
100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000
100.000000,0.000000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,20.000000
100.000000,0.000000,0.000000,0.000000,0.000000,68.000000,32.000000,31.000000,95.000000,6.000000
100.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,92.000000,0.000000,5.000000
100.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,95.000000,0.000000,8.000000
100.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,48.000000
100.000000,0.000000,100.000000,0.000000,0.000000,2.000000,0.000000,75.000000,0.000000,60.000000
100.000000,0.000000,0.000000,0.000000,0.000000,25.000000,30.000000,0.000000,47.000000,50.000000
100.000000,0.000000,100.000000,0.000000,0.000000,36.000000,45.000000,42.000000,166.000000,47.000000
